Country,Year,Population,female_population,Female deaths,ICSS CRIME,LEGAL STATUS OF PERPETRATOR,Value,per_100k
Portugal,2015,10374822,5451156.0,54529.0,Rape,Prosecuted person,143.0,2.9
Portugal,2015,10374822,5451156.0,54529.0,Rape,Convicted person,88.0,1.8
Portugal,2015,10374822,5451156.0,54529.0,Sexual assault,Suspected person,938.0,19.1
Portugal,2015,10374822,5451156.0,54529.0,Sexual assault,Prosecuted person,542.0,11.0
Portugal,2015,10374822,5451156.0,54529.0,Sexual assault,Convicted person,425.0,8.6
Portugal,2016,10341330,5439821.0,55105.0,Intentional homicide,Suspected person,,
Portugal,2016,10341330,5439821.0,55105.0,Intentional homicide,Prosecuted person,116.0,2.4
Portugal,2016,10341330,5439821.0,55105.0,Intentional homicide,Convicted person,86.0,1.8
Portugal,2016,10341330,5439821.0,55105.0,Rape,Suspected person,145.0,3.0
Portugal,2016,10341330,5439821.0,55105.0,Rape,Prosecuted person,149.0,3.0
Portugal,2016,10341330,5439821.0,55105.0,Rape,Convicted person,106.0,2.2
Portugal,2016,10341330,5439821.0,55105.0,Sexual assault,Suspected person,986.0,20.1
Portugal,2016,10341330,5439821.0,55105.0,Sexual assault,Prosecuted person,527.0,10.8
Portugal,2016,10341330,5439821.0,55105.0,Sexual assault,Convicted person,396.0,8.1
Portugal,2017,10309573,5427117.0,54789.0,Intentional homicide,Suspected person,44.0,0.9
Portugal,2017,10309573,5427117.0,54789.0,Intentional homicide,Prosecuted person,80.0,1.6
Portugal,2017,10309573,5427117.0,54789.0,Intentional homicide,Convicted person,57.0,1.2
Portugal,2017,10309573,5427117.0,54789.0,Rape,Suspected person,154.0,3.2
Portugal,2017,10309573,5427117.0,54789.0,Rape,Prosecuted person,153.0,3.1
Portugal,2017,10309573,5427117.0,54789.0,Rape,Convicted person,76.0,1.6
Portugal,2017,10309573,5427117.0,54789.0,Sexual assault,Suspected person,929.0,19.0
Portugal,2017,10309573,5427117.0,54789.0,Sexual assault,Prosecuted person,541.0,11.1
Portugal,2017,10309573,5427117.0,54789.0,Sexual assault,Convicted person,401.0,8.2
Portugal,2018,10291027,5423335.0,56475.0,Intentional homicide,Suspected person,50.0,1.0
Portugal,2018,10291027,5423335.0,56475.0,Intentional homicide,Prosecuted person,86.0,1.8
Portugal,2018,10291027,5423335.0,56475.0,Intentional homicide,Convicted person,68.0,1.4
Portugal,2018,10291027,5423335.0,56475.0,Rape,Suspected person,159.0,3.3
Portugal,2018,10291027,5423335.0,56475.0,Rape,Prosecuted person,132.0,2.7
Portugal,2018,10291027,5423335.0,56475.0,Rape,Convicted person,75.0,1.5
Portugal,2018,10291027,5423335.0,56475.0,Sexual assault,Suspected person,959.0,19.7
Portugal,2018,10291027,5423335.0,56475.0,Sexual assault,Prosecuted person,519.0,10.7
Portugal,2018,10291027,5423335.0,56475.0,Sexual assault,Convicted person,370.0,7.6
Portugal,2019,10276617,5424251.0,56120.0,Intentional homicide,Suspected person,49.0,1.0
Portugal,2019,10276617,5424251.0,56120.0,Intentional homicide,Prosecuted person,66.0,1.4
Portugal,2019,10276617,5424251.0,56120.0,Intentional homicide,Convicted person,56.0,1.2
Portugal,2019,10276617,5424251.0,56120.0,Rape,Suspected person,151.0,3.1
Portugal,2019,10276617,5424251.0,56120.0,Rape,Prosecuted person,148.0,3.1
Portugal,2019,10276617,5424251.0,56120.0,Rape,Convicted person,88.0,1.8
Portugal,2019,10276617,5424251.0,56120.0,Sexual assault,Suspected person,988.0,20.4
Portugal,2019,10276617,5424251.0,56120.0,Sexual assault,Prosecuted person,526.0,10.8
Portugal,2019,10276617,5424251.0,56120.0,Sexual assault,Convicted person,388.0,8.0
Portugal,2020,10295909,5435932.0,,Intentional homicide,Suspected person,43.0,0.9
Portugal,2020,10295909,5435932.0,,Intentional homicide,Prosecuted person,83.0,1.7
Portugal,2020,10295909,5435932.0,,Intentional homicide,Convicted person,73.0,1.5
Portugal,2020,10295909,5435932.0,,Rape,Suspected person,116.0,2.4
Portugal,2020,10295909,5435932.0,,Rape,Prosecuted person,128.0,2.6
Portugal,2020,10295909,5435932.0,,Rape,Convicted person,90.0,1.9
Portugal,2020,10295909,5435932.0,,Sexual assault,Suspected person,901.0,18.5
Portugal,2020,10295909,5435932.0,,Sexual assault,Prosecuted person,458.0,9.4
Portugal,2020,10295909,5435932.0,,Sexual assault,Convicted person,357.0,7.3
Romania,2012,20095996,10318889.0,121308.0,Intentional homicide,Suspected person,,
Romania,2012,20095996,10318889.0,121308.0,Intentional homicide,Prosecuted person,269.0,2.8
Romania,2012,20095996,10318889.0,121308.0,Intentional homicide,Convicted person,769.0,7.9
Romania,2012,20095996,10318889.0,121308.0,Rape,Suspected person,,
Romania,2012,20095996,10318889.0,121308.0,Rape,Prosecuted person,436.0,4.5
Romania,2012,20095996,10318889.0,121308.0,Rape,Convicted person,417.0,4.3
Romania,2012,20095996,10318889.0,121308.0,Sexual assault,Suspected person,,
Romania,2012,20095996,10318889.0,121308.0,Sexual assault,Prosecuted person,246.0,2.5
Romania,2012,20095996,10318889.0,121308.0,Sexual assault,Convicted person,220.0,2.3
Romania,2013,20020074,10258594.0,117935.0,Intentional homicide,Suspected person,,
Romania,2013,20020074,10258594.0,117935.0,Intentional homicide,Prosecuted person,304.0,3.1
Romania,2013,20020074,10258594.0,117935.0,Intentional homicide,Convicted person,773.0,7.9
Romania,2013,20020074,10258594.0,117935.0,Rape,Suspected person,,
Romania,2013,20020074,10258594.0,117935.0,Rape,Prosecuted person,463.0,4.7
Romania,2013,20020074,10258594.0,117935.0,Rape,Convicted person,356.0,3.6
Romania,2013,20020074,10258594.0,117935.0,Sexual assault,Suspected person,,
Romania,2013,20020074,10258594.0,117935.0,Sexual assault,Prosecuted person,291.0,3.0
Romania,2013,20020074,10258594.0,117935.0,Sexual assault,Convicted person,236.0,2.4
Romania,2014,19947311,10201259.0,120448.0,Intentional homicide,Suspected person,,
Romania,2014,19947311,10201259.0,120448.0,Intentional homicide,Prosecuted person,350.0,3.6
Romania,2014,19947311,10201259.0,120448.0,Intentional homicide,Convicted person,826.0,8.5
Romania,2014,19947311,10201259.0,120448.0,Rape,Suspected person,,
Romania,2014,19947311,10201259.0,120448.0,Rape,Prosecuted person,643.0,6.6
Romania,2014,19947311,10201259.0,120448.0,Rape,Convicted person,417.0,4.3
Romania,2014,19947311,10201259.0,120448.0,Sexual assault,Suspected person,,
Romania,2014,19947311,10201259.0,120448.0,Sexual assault,Prosecuted person,20.0,0.2
Romania,2014,19947311,10201259.0,120448.0,Sexual assault,Convicted person,4.0,0.0
Romania,2015,19870647,10163573.0,124456.0,Intentional homicide,Suspected person,,
Romania,2015,19870647,10163573.0,124456.0,Intentional homicide,Prosecuted person,,
Romania,2015,19870647,10163573.0,124456.0,Intentional homicide,Convicted person,785.0,8.1
Romania,2015,19870647,10163573.0,124456.0,Rape,Suspected person,,
Romania,2015,19870647,10163573.0,124456.0,Rape,Prosecuted person,,
Romania,2015,19870647,10163573.0,124456.0,Rape,Convicted person,399.0,4.1
Romania,2015,19870647,10163573.0,124456.0,Sexual assault,Suspected person,,
Romania,2015,19870647,10163573.0,124456.0,Sexual assault,Prosecuted person,,
Romania,2015,19870647,10163573.0,124456.0,Sexual assault,Convicted person,18.0,0.2
Romania,2016,19760585,10110852.0,121895.0,Intentional homicide,Suspected person,,
Romania,2016,19760585,10110852.0,121895.0,Intentional homicide,Prosecuted person,,
Romania,2016,19760585,10110852.0,121895.0,Intentional homicide,Convicted person,,
Romania,2016,19760585,10110852.0,121895.0,Rape,Suspected person,,
Romania,2016,19760585,10110852.0,121895.0,Rape,Prosecuted person,,
Romania,2016,19760585,10110852.0,121895.0,Rape,Convicted person,,
Romania,2016,19760585,10110852.0,121895.0,Sexual assault,Suspected person,,
Romania,2016,19760585,10110852.0,121895.0,Sexual assault,Prosecuted person,,
Romania,2016,19760585,10110852.0,121895.0,Sexual assault,Convicted person,21.0,0.2
Romania,2017,19643949,10041869.0,124252.0,Intentional homicide,Suspected person,,
Romania,2017,19643949,10041869.0,124252.0,Intentional homicide,Prosecuted person,,
Romania,2017,19643949,10041869.0,124252.0,Intentional homicide,Convicted person,715.0,7.4
Romania,2017,19643949,10041869.0,124252.0,Rape,Suspected person,,
Romania,2017,19643949,10041869.0,124252.0,Rape,Prosecuted person,,
Romania,2017,19643949,10041869.0,124252.0,Rape,Convicted person,286.0,3.0
Romania,2017,19643949,10041869.0,124252.0,Sexual assault,Suspected person,,
Romania,2017,19643949,10041869.0,124252.0,Sexual assault,Prosecuted person,,
Romania,2017,19643949,10041869.0,124252.0,Sexual assault,Convicted person,33.0,0.3
Romania,2018,19533481,9978614.0,124638.0,Intentional homicide,Suspected person,,
Romania,2018,19533481,9978614.0,124638.0,Intentional homicide,Prosecuted person,,
Romania,2018,19533481,9978614.0,124638.0,Intentional homicide,Convicted person,644.0,6.7
Romania,2018,19533481,9978614.0,124638.0,Rape,Suspected person,,
Romania,2018,19533481,9978614.0,124638.0,Rape,Prosecuted person,,
Romania,2018,19533481,9978614.0,124638.0,Rape,Convicted person,420.0,4.4
Romania,2018,19533481,9978614.0,124638.0,Sexual assault,Suspected person,,
Romania,2018,19533481,9978614.0,124638.0,Sexual assault,Prosecuted person,,
Romania,2018,19533481,9978614.0,124638.0,Sexual assault,Convicted person,29.0,0.3
Romania,2019,19414458,9914008.0,122451.0,Intentional homicide,Suspected person,,
Romania,2019,19414458,9914008.0,122451.0,Intentional homicide,Prosecuted person,,
Romania,2019,19414458,9914008.0,122451.0,Intentional homicide,Convicted person,643.0,6.8
Romania,2019,19414458,9914008.0,122451.0,Rape,Suspected person,,
Romania,2019,19414458,9914008.0,122451.0,Rape,Prosecuted person,,
Romania,2019,19414458,9914008.0,122451.0,Rape,Convicted person,377.0,4.0
Romania,2019,19414458,9914008.0,122451.0,Sexual assault,Suspected person,,
Romania,2019,19414458,9914008.0,122451.0,Sexual assault,Prosecuted person,,
Romania,2019,19414458,9914008.0,122451.0,Sexual assault,Convicted person,71.0,0.7
Romania,2020,19328838,9868177.0,,Intentional homicide,Suspected person,,
Romania,2020,19328838,9868177.0,,Intentional homicide,Prosecuted person,,
Romania,2020,19328838,9868177.0,,Intentional homicide,Convicted person,477.0,5.0
Romania,2020,19328838,9868177.0,,Rape,Suspected person,,
Romania,2020,19328838,9868177.0,,Rape,Prosecuted person,,
Romania,2020,19328838,9868177.0,,Rape,Convicted person,365.0,3.9
Romania,2020,19328838,9868177.0,,Sexual assault,Suspected person,,
Romania,2020,19328838,9868177.0,,Sexual assault,Prosecuted person,,
Romania,2020,19328838,9868177.0,,Sexual assault,Convicted person,78.0,0.8
Serbia,2012,7216649,3702229.0,50402.0,Intentional homicide,Suspected person,103.0,2.9
Serbia,2012,7216649,3702229.0,50402.0,Intentional homicide,Prosecuted person,,
Serbia,2012,7216649,3702229.0,50402.0,Intentional homicide,Convicted person,,
Serbia,2012,7216649,3702229.0,50402.0,Rape,Suspected person,91.0,2.6
Serbia,2012,7216649,3702229.0,50402.0,Rape,Prosecuted person,157.0,4.5
Serbia,2012,7216649,3702229.0,50402.0,Rape,Convicted person,122.0,3.5
Serbia,2012,7216649,3702229.0,50402.0,Sexual assault,Suspected person,251.0,7.1
Serbia,2012,7216649,3702229.0,50402.0,Sexual assault,Prosecuted person,,
Serbia,2012,7216649,3702229.0,50402.0,Sexual assault,Convicted person,70.0,2.0
Serbia,2013,7181505,3684497.0,49300.0,Intentional homicide,Suspected person,136.0,3.9
Serbia,2013,7181505,3684497.0,49300.0,Intentional homicide,Prosecuted person,317.0,9.1
Serbia,2013,7181505,3684497.0,49300.0,Intentional homicide,Convicted person,116.0,3.3
Serbia,2013,7181505,3684497.0,49300.0,Rape,Suspected person,89.0,2.5
Serbia,2013,7181505,3684497.0,49300.0,Rape,Prosecuted person,196.0,5.6
Serbia,2013,7181505,3684497.0,49300.0,Rape,Convicted person,139.0,4.0
Serbia,2013,7181505,3684497.0,49300.0,Sexual assault,Suspected person,287.0,8.2
Serbia,2013,7181505,3684497.0,49300.0,Sexual assault,Prosecuted person,135.0,3.9
Serbia,2013,7181505,3684497.0,49300.0,Sexual assault,Convicted person,83.0,2.4
Serbia,2014,7146759,3666896.0,50145.0,Intentional homicide,Suspected person,118.0,3.4
Serbia,2014,7146759,3666896.0,50145.0,Intentional homicide,Prosecuted person,297.0,8.5
Serbia,2014,7146759,3666896.0,50145.0,Intentional homicide,Convicted person,130.0,3.7
Serbia,2014,7146759,3666896.0,50145.0,Rape,Suspected person,59.0,1.7
Serbia,2014,7146759,3666896.0,50145.0,Rape,Prosecuted person,221.0,6.4
Serbia,2014,7146759,3666896.0,50145.0,Rape,Convicted person,146.0,4.2
Serbia,2014,7146759,3666896.0,50145.0,Sexual assault,Suspected person,270.0,7.8
Serbia,2014,7146759,3666896.0,50145.0,Sexual assault,Prosecuted person,198.0,5.7
Serbia,2014,7146759,3666896.0,50145.0,Sexual assault,Convicted person,93.0,2.7
Serbia,2015,7114393,3649994.0,51432.0,Intentional homicide,Suspected person,100.0,2.9
Serbia,2015,7114393,3649994.0,51432.0,Intentional homicide,Prosecuted person,262.0,7.6
Serbia,2015,7114393,3649994.0,51432.0,Intentional homicide,Convicted person,78.0,2.3
Serbia,2015,7114393,3649994.0,51432.0,Rape,Suspected person,62.0,1.8
Serbia,2015,7114393,3649994.0,51432.0,Rape,Prosecuted person,189.0,5.5
Serbia,2015,7114393,3649994.0,51432.0,Rape,Convicted person,77.0,2.2
Serbia,2015,7114393,3649994.0,51432.0,Sexual assault,Suspected person,258.0,7.4
Serbia,2015,7114393,3649994.0,51432.0,Sexual assault,Prosecuted person,191.0,5.5
Serbia,2015,7114393,3649994.0,51432.0,Sexual assault,Convicted person,65.0,1.9
Serbia,2016,7076372,3630114.0,50002.0,Intentional homicide,Suspected person,117.0,3.4
Serbia,2016,7076372,3630114.0,50002.0,Intentional homicide,Prosecuted person,294.0,8.5
Serbia,2016,7076372,3630114.0,50002.0,Intentional homicide,Convicted person,96.0,2.8
Serbia,2016,7076372,3630114.0,50002.0,Rape,Suspected person,52.0,1.5
Serbia,2016,7076372,3630114.0,50002.0,Rape,Prosecuted person,192.0,5.6
Serbia,2016,7076372,3630114.0,50002.0,Rape,Convicted person,91.0,2.6
Serbia,2016,7076372,3630114.0,50002.0,Sexual assault,Suspected person,285.0,8.3
Serbia,2016,7076372,3630114.0,50002.0,Sexual assault,Prosecuted person,214.0,6.2
Serbia,2016,7076372,3630114.0,50002.0,Sexual assault,Convicted person,79.0,2.3
Serbia,2017,7040272,3611245.0,51813.0,Intentional homicide,Suspected person,68.0,2.0
Serbia,2017,7040272,3611245.0,51813.0,Intentional homicide,Prosecuted person,212.0,6.2
Serbia,2017,7040272,3611245.0,51813.0,Intentional homicide,Convicted person,85.0,2.5
Serbia,2017,7040272,3611245.0,51813.0,Rape,Suspected person,126.0,3.7
Serbia,2017,7040272,3611245.0,51813.0,Rape,Prosecuted person,192.0,5.6
Serbia,2017,7040272,3611245.0,51813.0,Rape,Convicted person,69.0,2.0
Serbia,2017,7040272,3611245.0,51813.0,Sexual assault,Suspected person,181.0,5.3
Serbia,2017,7040272,3611245.0,51813.0,Sexual assault,Prosecuted person,283.0,8.3
Serbia,2017,7040272,3611245.0,51813.0,Sexual assault,Convicted person,105.0,3.1
Serbia,2018,7001444,3590852.0,50533.0,Intentional homicide,Suspected person,101.0,3.0
Serbia,2018,7001444,3590852.0,50533.0,Intentional homicide,Prosecuted person,209.0,6.1
Serbia,2018,7001444,3590852.0,50533.0,Intentional homicide,Convicted person,62.0,1.8
Serbia,2018,7001444,3590852.0,50533.0,Rape,Suspected person,127.0,3.7
Serbia,2018,7001444,3590852.0,50533.0,Rape,Prosecuted person,183.0,5.4
Serbia,2018,7001444,3590852.0,50533.0,Rape,Convicted person,66.0,1.9
Serbia,2018,7001444,3590852.0,50533.0,Sexual assault,Suspected person,287.0,8.4
Serbia,2018,7001444,3590852.0,50533.0,Sexual assault,Prosecuted person,368.0,10.8
Serbia,2018,7001444,3590852.0,50533.0,Sexual assault,Convicted person,118.0,3.5
Serbia,2019,6963764,3570953.0,50019.0,Intentional homicide,Suspected person,83.0,2.4
Serbia,2019,6963764,3570953.0,50019.0,Intentional homicide,Prosecuted person,217.0,6.4
Serbia,2019,6963764,3570953.0,50019.0,Intentional homicide,Convicted person,72.0,2.1
Serbia,2019,6963764,3570953.0,50019.0,Rape,Suspected person,134.0,3.9
Serbia,2019,6963764,3570953.0,50019.0,Rape,Prosecuted person,170.0,5.0
Serbia,2019,6963764,3570953.0,50019.0,Rape,Convicted person,56.0,1.7
Serbia,2019,6963764,3570953.0,50019.0,Sexual assault,Suspected person,323.0,9.5
Serbia,2019,6963764,3570953.0,50019.0,Sexual assault,Prosecuted person,391.0,11.5
Serbia,2019,6963764,3570953.0,50019.0,Sexual assault,Convicted person,185.0,5.5
Serbia,2020,6926705,3552066.0,56252.0,Intentional homicide,Suspected person,78.0,2.3
Serbia,2020,6926705,3552066.0,56252.0,Intentional homicide,Prosecuted person,206.0,6.1
Serbia,2020,6926705,3552066.0,56252.0,Intentional homicide,Convicted person,63.0,1.9
Serbia,2020,6926705,3552066.0,56252.0,Rape,Suspected person,96.0,2.8
Serbia,2020,6926705,3552066.0,56252.0,Rape,Prosecuted person,146.0,4.3
Serbia,2020,6926705,3552066.0,56252.0,Rape,Convicted person,60.0,1.8
Serbia,2020,6926705,3552066.0,56252.0,Sexual assault,Suspected person,286.0,8.5
Serbia,2020,6926705,3552066.0,56252.0,Sexual assault,Prosecuted person,369.0,10.9
Serbia,2020,6926705,3552066.0,56252.0,Sexual assault,Convicted person,127.0,3.8
Slovakia,2012,5404322,2772570.0,25491.0,Intentional homicide,Suspected person,,
Slovakia,2012,5404322,2772570.0,25491.0,Intentional homicide,Prosecuted person,88.0,3.3
Slovakia,2012,5404322,2772570.0,25491.0,Intentional homicide,Convicted person,39.0,1.5
Slovakia,2012,5404322,2772570.0,25491.0,Rape,Suspected person,,
Slovakia,2012,5404322,2772570.0,25491.0,Rape,Prosecuted person,102.0,3.9
Slovakia,2012,5404322,2772570.0,25491.0,Rape,Convicted person,45.0,1.7
Slovakia,2012,5404322,2772570.0,25491.0,Sexual assault,Suspected person,,
Slovakia,2012,5404322,2772570.0,25491.0,Sexual assault,Prosecuted person,473.0,18.0
Slovakia,2012,5404322,2772570.0,25491.0,Sexual assault,Convicted person,23.0,0.9
Slovakia,2013,5410836,2774857.0,25126.0,Intentional homicide,Suspected person,53.0,2.0
Slovakia,2013,5410836,2774857.0,25126.0,Intentional homicide,Prosecuted person,74.0,2.8
Slovakia,2013,5410836,2774857.0,25126.0,Intentional homicide,Convicted person,36.0,1.4
Slovakia,2013,5410836,2774857.0,25126.0,Rape,Suspected person,46.0,1.7
Slovakia,2013,5410836,2774857.0,25126.0,Rape,Prosecuted person,81.0,3.1
Slovakia,2013,5410836,2774857.0,25126.0,Rape,Convicted person,34.0,1.3
Slovakia,2013,5410836,2774857.0,25126.0,Sexual assault,Suspected person,44.0,1.7
Slovakia,2013,5410836,2774857.0,25126.0,Sexual assault,Prosecuted person,405.0,15.4
Slovakia,2013,5410836,2774857.0,25126.0,Sexual assault,Convicted person,26.0,1.0
Slovakia,2014,5415949,2776889.0,24716.0,Intentional homicide,Suspected person,48.0,1.8
Slovakia,2014,5415949,2776889.0,24716.0,Intentional homicide,Prosecuted person,82.0,3.1
Slovakia,2014,5415949,2776889.0,24716.0,Intentional homicide,Convicted person,40.0,1.5
Slovakia,2014,5415949,2776889.0,24716.0,Rape,Suspected person,63.0,2.4
Slovakia,2014,5415949,2776889.0,24716.0,Rape,Prosecuted person,76.0,2.9
Slovakia,2014,5415949,2776889.0,24716.0,Rape,Convicted person,31.0,1.2
Slovakia,2014,5415949,2776889.0,24716.0,Sexual assault,Suspected person,37.0,1.4
Slovakia,2014,5415949,2776889.0,24716.0,Sexual assault,Prosecuted person,446.0,16.9
Slovakia,2014,5415949,2776889.0,24716.0,Sexual assault,Convicted person,19.0,0.7
Slovakia,2015,5421349,2779021.0,26243.0,Intentional homicide,Suspected person,41.0,1.6
Slovakia,2015,5421349,2779021.0,26243.0,Intentional homicide,Prosecuted person,86.0,3.3
Slovakia,2015,5421349,2779021.0,26243.0,Intentional homicide,Convicted person,27.0,1.0
Slovakia,2015,5421349,2779021.0,26243.0,Rape,Suspected person,53.0,2.0
Slovakia,2015,5421349,2779021.0,26243.0,Rape,Prosecuted person,81.0,3.1
Slovakia,2015,5421349,2779021.0,26243.0,Rape,Convicted person,32.0,1.2
Slovakia,2015,5421349,2779021.0,26243.0,Sexual assault,Suspected person,55.0,2.1
Slovakia,2015,5421349,2779021.0,26243.0,Sexual assault,Prosecuted person,379.0,14.3
Slovakia,2015,5421349,2779021.0,26243.0,Sexual assault,Convicted person,18.0,0.7
Slovakia,2016,5426252,2780170.0,25446.0,Intentional homicide,Suspected person,40.0,1.5
Slovakia,2016,5426252,2780170.0,25446.0,Intentional homicide,Prosecuted person,50.0,1.9
Slovakia,2016,5426252,2780170.0,25446.0,Intentional homicide,Convicted person,29.0,1.1
Slovakia,2016,5426252,2780170.0,25446.0,Rape,Suspected person,50.0,1.9
Slovakia,2016,5426252,2780170.0,25446.0,Rape,Prosecuted person,70.0,2.6
Slovakia,2016,5426252,2780170.0,25446.0,Rape,Convicted person,35.0,1.3
Slovakia,2016,5426252,2780170.0,25446.0,Sexual assault,Suspected person,34.0,1.3
Slovakia,2016,5426252,2780170.0,25446.0,Sexual assault,Prosecuted person,412.0,15.6
Slovakia,2016,5426252,2780170.0,25446.0,Sexual assault,Convicted person,16.0,0.6
Slovakia,2017,5435343,2783659.0,26278.0,Intentional homicide,Suspected person,51.0,1.9
Slovakia,2017,5435343,2783659.0,26278.0,Intentional homicide,Prosecuted person,35.0,1.3
Slovakia,2017,5435343,2783659.0,26278.0,Intentional homicide,Convicted person,27.0,1.0
Slovakia,2017,5435343,2783659.0,26278.0,Rape,Suspected person,55.0,2.1
Slovakia,2017,5435343,2783659.0,26278.0,Rape,Prosecuted person,59.0,2.2
Slovakia,2017,5435343,2783659.0,26278.0,Rape,Convicted person,25.0,0.9
Slovakia,2017,5435343,2783659.0,26278.0,Sexual assault,Suspected person,61.0,2.3
Slovakia,2017,5435343,2783659.0,26278.0,Sexual assault,Prosecuted person,54.0,2.0
Slovakia,2017,5435343,2783659.0,26278.0,Sexual assault,Convicted person,18.0,0.7
Slovakia,2018,5443120,2786606.0,26371.0,Intentional homicide,Suspected person,41.0,1.5
Slovakia,2018,5443120,2786606.0,26371.0,Intentional homicide,Prosecuted person,49.0,1.8
Slovakia,2018,5443120,2786606.0,26371.0,Intentional homicide,Convicted person,32.0,1.2
Slovakia,2018,5443120,2786606.0,26371.0,Rape,Suspected person,60.0,2.3
Slovakia,2018,5443120,2786606.0,26371.0,Rape,Prosecuted person,81.0,3.0
Slovakia,2018,5443120,2786606.0,26371.0,Rape,Convicted person,44.0,1.7
Slovakia,2018,5443120,2786606.0,26371.0,Sexual assault,Suspected person,52.0,2.0
Slovakia,2018,5443120,2786606.0,26371.0,Sexual assault,Prosecuted person,87.0,3.3
Slovakia,2018,5443120,2786606.0,26371.0,Sexual assault,Convicted person,36.0,1.4
Slovakia,2019,5450421,2789344.0,25658.0,Intentional homicide,Suspected person,72.0,2.7
Slovakia,2019,5450421,2789344.0,25658.0,Intentional homicide,Prosecuted person,62.0,2.3
Slovakia,2019,5450421,2789344.0,25658.0,Intentional homicide,Convicted person,28.0,1.1
Slovakia,2019,5450421,2789344.0,25658.0,Rape,Suspected person,61.0,2.3
Slovakia,2019,5450421,2789344.0,25658.0,Rape,Prosecuted person,76.0,2.9
Slovakia,2019,5450421,2789344.0,25658.0,Rape,Convicted person,40.0,1.5
Slovakia,2019,5450421,2789344.0,25658.0,Sexual assault,Suspected person,51.0,1.9
Slovakia,2019,5450421,2789344.0,25658.0,Sexual assault,Prosecuted person,60.0,2.3
Slovakia,2019,5450421,2789344.0,25658.0,Sexual assault,Convicted person,58.0,2.2
Slovakia,2020,5457873,2792523.0,28478.0,Intentional homicide,Suspected person,52.0,2.0
Slovakia,2020,5457873,2792523.0,28478.0,Intentional homicide,Prosecuted person,63.0,2.4
Slovakia,2020,5457873,2792523.0,28478.0,Intentional homicide,Convicted person,35.0,1.3
Slovakia,2020,5457873,2792523.0,28478.0,Rape,Suspected person,53.0,2.0
Slovakia,2020,5457873,2792523.0,28478.0,Rape,Prosecuted person,71.0,2.7
Slovakia,2020,5457873,2792523.0,28478.0,Rape,Convicted person,41.0,1.5
Slovakia,2020,5457873,2792523.0,28478.0,Sexual assault,Suspected person,41.0,1.5
Slovakia,2020,5457873,2792523.0,28478.0,Sexual assault,Prosecuted person,50.0,1.9
Slovakia,2020,5457873,2792523.0,28478.0,Sexual assault,Convicted person,39.0,1.5
Slovenia,2012,2055496,1038765.0,9831.0,Intentional homicide,Suspected person,16.0,1.6
Slovenia,2012,2055496,1038765.0,9831.0,Intentional homicide,Prosecuted person,,
Slovenia,2012,2055496,1038765.0,9831.0,Intentional homicide,Convicted person,22.0,2.2
Slovenia,2012,2055496,1038765.0,9831.0,Rape,Suspected person,46.0,4.5
Slovenia,2012,2055496,1038765.0,9831.0,Rape,Prosecuted person,,
Slovenia,2012,2055496,1038765.0,9831.0,Rape,Convicted person,23.0,2.3
Slovenia,2012,2055496,1038765.0,9831.0,Sexual assault,Suspected person,40.0,3.9
Slovenia,2012,2055496,1038765.0,9831.0,Sexual assault,Prosecuted person,101.0,9.9
Slovenia,2012,2055496,1038765.0,9831.0,Sexual assault,Convicted person,69.0,6.8
Slovenia,2013,2058821,1039760.0,9760.0,Intentional homicide,Suspected person,19.0,1.9
Slovenia,2013,2058821,1039760.0,9760.0,Intentional homicide,Prosecuted person,,
Slovenia,2013,2058821,1039760.0,9760.0,Intentional homicide,Convicted person,36.0,3.5
Slovenia,2013,2058821,1039760.0,9760.0,Rape,Suspected person,38.0,3.7
Slovenia,2013,2058821,1039760.0,9760.0,Rape,Prosecuted person,18.0,1.8
Slovenia,2013,2058821,1039760.0,9760.0,Rape,Convicted person,24.0,2.4
Slovenia,2013,2058821,1039760.0,9760.0,Sexual assault,Suspected person,41.0,4.0
Slovenia,2013,2058821,1039760.0,9760.0,Sexual assault,Prosecuted person,107.0,10.5
Slovenia,2013,2058821,1039760.0,9760.0,Sexual assault,Convicted person,21.0,2.1
Slovenia,2014,2061085,1040211.0,9614.0,Intentional homicide,Suspected person,29.0,2.8
Slovenia,2014,2061085,1040211.0,9614.0,Intentional homicide,Prosecuted person,32.0,3.1
Slovenia,2014,2061085,1040211.0,9614.0,Intentional homicide,Convicted person,33.0,3.2
Slovenia,2014,2061085,1040211.0,9614.0,Rape,Suspected person,41.0,4.0
Slovenia,2014,2061085,1040211.0,9614.0,Rape,Prosecuted person,20.0,2.0
Slovenia,2014,2061085,1040211.0,9614.0,Rape,Convicted person,13.0,1.3
Slovenia,2014,2061085,1040211.0,9614.0,Sexual assault,Suspected person,35.0,3.4
Slovenia,2014,2061085,1040211.0,9614.0,Sexual assault,Prosecuted person,12.0,1.2
Slovenia,2014,2061085,1040211.0,9614.0,Sexual assault,Convicted person,18.0,1.8
Slovenia,2015,2062874,1040645.0,10067.0,Intentional homicide,Suspected person,12.0,1.2
Slovenia,2015,2062874,1040645.0,10067.0,Intentional homicide,Prosecuted person,29.0,2.8
Slovenia,2015,2062874,1040645.0,10067.0,Intentional homicide,Convicted person,20.0,2.0
Slovenia,2015,2062874,1040645.0,10067.0,Rape,Suspected person,39.0,3.8
Slovenia,2015,2062874,1040645.0,10067.0,Rape,Prosecuted person,19.0,1.9
